x,y,place,size,update,startdate,enddate,title,url
-8.592154276050051,37.314968492397043,"Ribeira de Monchicão, Serra de Monchique",,2011/10/02,2011/10/02,2011/10/02,Incêndio na Serra de Monchique em fase de rescaldo - Jornal do Algarve,http://www.jornaldoalgarve.pt/2011/10/incendio-na-serra-de-monchique-em-fase-de-rescaldo/
-8.578072305690693,39.846636386107932,"Infesta, Pombal",,2011/10/02,2011/10/02,2011/10/02,Portugal combate cinco fuertes incendios en el norte del país - ABC.es,http://www.abc.es/agencias/noticia.asp?noticia=945984
-7.160195052445682,41.839341004502529,Edral,,2011/10/02,2011/10/01,2011/10/02,Portugal combate cinco fuertes incendios en el norte del país - ABC.es,http://www.abc.es/agencias/noticia.asp?noticia=945984
-7.789715876161705,41.825459136614811,Montalegre,,2011/10/02,2011/10/02,2011/10/02,"Incêndios em Pombal: ""O pior já passou"" - Expresso",http://aeiou.expresso.pt/incendios-em-pombal-o-pior-ja-passou=f677843
-6.936581008018754,41.628110106452844,"Edroso, Bragança",,2011/10/02,2011/10/02,2011/10/02,Mais de 270 bombeiros combatem dois incêndios em Pombal - Jornal de Notícias,http://www.jn.pt/PaginaInicial/Sociedade/Interior.aspx?content_id=2030557
-7.938234746502415,41.706358583208676,"Currais, Montalegre",,2011/10/02,2011/10/02,2011/10/02,Mais de 270 bombeiros combatem dois incêndios em Pombal - Jornal de Notícias,http://www.jn.pt/PaginaInicial/Sociedade/Interior.aspx?content_id=2030557
-7.76281,42.7144,Taboada,5.5,2011/10/03,2011/10/02,2011/10/02,"Tres incendios quemaron 7,75 hectáreas en Taboada, Chantada y O ... - La Voz de Galicia",http://www.lavozdegalicia.es/lugo/2011/10/03/0003_201110L3C2998.htm
-7.247260030729479,42.038952422922719,"Parada da Serra, Castrelo do Val",100,2011/10/02,2011/09/30,2011/10/02,Extinguidos los incendios de Castrelo do Val y Vilariño de Conso ... - Qué.es,http://www.que.es/coruna/201110021734-extinguidos-incendios-castrelo-vilarino-conso-epi.html
-7.168891816970841,42.181043582089004,Vilariño de Conso,50,2011/10/02,2011/10/01,2011/10/02,Extinguidos los incendios de Castrelo do Val y Vilariño de Conso ... - Qué.es,http://www.que.es/coruna/201110021734-extinguidos-incendios-castrelo-vilarino-conso-epi.html
-8.523243297763729,39.758777950200745,Casal dos Bernardos,,2011/10/02,2011/10/01,2011/10/01,Incêndio do ano em Ourém mobiliza Bombeiros da região - O Mirante,http://www.omirante.pt/noticia.asp?idEdicao=54&id=47583&idSeccao=479&Action=noticia
-9.225671205600374,39.057437668668136,"Figueiredo, Torres Vedras",,2011/10/02,2011/10/02,2011/10/02,50 bombeiros combatem incêndio em Torres Vedras - LUSA,http://www.google.com/hostednews/epa/article/ALeqM5hdCrkkIEshEhlcERP33jDMyDseig?docId=13141529
4.407746168697865,45.392975816617344,Guizay,15,2011/10/06,2011/10/02,2011/10/05,Un incendie sur la colline du Guizay - Zoomdici.fr,http://www.zoomdici.fr/actualite/Un-incendie-sur-la-colline-du-Guizay-id112825.html
4.407746168697865,45.392975816617344,Guizay,15,2011/10/06,2011/10/02,2011/10/05,"Reprise du feu, hier, sur la colline du Guizay",http://www.leprogres.fr/loire/2011/10/06/reprise-du-feu-hier-sur-la-colline-du-guizay
-7.060665001116796,40.774349155563911,Pinhel,,2011/10/02,2011/10/01,2011/10/02,Bombeiros combatem fogo florestal em Pinhel - Jornal de Notícias,http://www.jn.pt/PaginaInicial/Sociedade/Interior.aspx?content_id=2030150
32.974064549901776,36.105559670450376,Bozyazı,200,2011/10/02,2011/10/01,2011/10/02,Mersin'de orman yangını - Haber X,"http://www.haberx.com/mersinde_orman_yangini(17,n,10758355,606).aspx"
-7.637249876182971,41.899722086062013,Xironda,55,2011/10/02,2011/10/01,2011/10/02,El incendio de Xironda está controlado tras arrasar 55 hectáreas - El Progreso,http://elprogreso.galiciae.com/nova/118580.html
-7.010089760401176,41.977462780901213,Cádavos,50,2011/10/02,2011/10/01,2011/10/02,El incendio de Xironda está controlado tras arrasar 55 hectáreas - El Progreso,http://elprogreso.galiciae.com/nova/118580.html
-7.510351460331489,42.12662626813502,Alberguería,60,2011/10/02,2011/10/01,2011/10/02,El incendio de Xironda está controlado tras arrasar 55 hectáreas - El Progreso,http://elprogreso.galiciae.com/nova/118580.html
35.821376703998091,37.010867409968839,Ceyhan,50,2011/10/01,2011/09/30,2011/09/30,Ceyhan'da orman yangını - Haber X,"http://www.haberx.com/ceyhanda_orman_yangini(17,n,10758122,108).aspx"
24.240631019378974,38.155453732559515,Styra,300,2011/10/01,2011/10/01,2011/10/01,Έσβησε η φωτιά στα Στύρα - Εύβοια news,http://evianews.com/index.php?option=com_k2&view=item&id=504:%CE%AD%CF%83%CE%B2%CE%B7%CF%83%CE%B5-%CE%B7-%CF%86%CF%89%CF%84%CE%B9%CE%AC-%CF%83%CF%84%CE%B1-%CF%83%CF%84%CF%8D%CF%81%CE%B1&Itemid=120
-8.60415786811374,39.84887264489619,"Santiago de Litém, Pombal",,2011/10/01,2011/10/01,2011/10/01,Incêndio em Pombal ameaçou povoação - TVI24,http://www.tvi24.iol.pt/sociedade/incendio-pombal-sintra-sobral-do-monte-agraco-fogo-tvi24/1285427-4071.html
-6.77171,41.4929,"Morais, Bragança",,2011/10/02,2011/10/01,2011/10/02,"Incêndios: Fogo em Morais, Bragança, dado como extinto - SIC Notícias",http://sicnoticias.sapo.pt/Lusa/2011/10/02/incendios-fogo-em-morais-braganca-dado-como-extinto
-3.358539465694546,43.232825890625094,Valle de Karrantza,,2011/10/01,2011/10/01,2011/10/01,Extinguidos los dos incendios forestales declarados en montes de ... - ABC.es,http://www.abc.es/agencias/noticia.asp?noticia=945186
-8.872958721518813,42.051176061927997,Mougas,37,2011/10/01,2011/09/30,2011/10/01,Extinguidos los dos <b>incendios forestales</b> que afectaron a 37 <b>...</b>,http://noticias.lainformacion.com/catastrofes-y-accidentes/accidentes-aereos-y-espaciales/extinguidos-los-dos-incendios-forestales-que-afectaron-a-37-hectareas-en-oia_5j0Z0KNWXXXy5gCcI30I82/
-8.657439260171802,39.866836522147459,Roques,,2011/10/01,2011/10/01,2011/10/01,Sete incêndios activos em Portugal - Correio da Manhã,http://www.cmjornal.xl.pt/detalhe/noticias/ultima-hora/sete-incendios-activos-em-portugal170845167
-9.257113744743856,38.853480513782721,Albogas,,2011/10/01,2011/10/01,2011/10/01,Sete incêndios activos em Portugal - Correio da Manhã,http://www.cmjornal.xl.pt/detalhe/noticias/ultima-hora/sete-incendios-activos-em-portugal170845167
-9.153113143708053,39.018940321150517,Sobral de Monte Agraço,,2011/10/01,2011/10/01,2011/10/01,Sete incêndios activos em Portugal - Correio da Manhã,http://www.cmjornal.xl.pt/detalhe/noticias/ultima-hora/sete-incendios-activos-em-portugal170845167
-8.739955998783357,39.288294925767822,Várzea,,2011/10/01,2011/10/01,2011/10/01,Sete incêndios activos em Portugal - Correio da Manhã,http://www.cmjornal.xl.pt/detalhe/noticias/ultima-hora/sete-incendios-activos-em-portugal170845167
-7.319367667242808,40.733342433933124,Carnicães,,2011/10/01,2011/10/01,2011/10/01,Sete incêndios activos em Portugal - Correio da Manhã,http://www.cmjornal.xl.pt/detalhe/noticias/ultima-hora/sete-incendios-activos-em-portugal170845167
-7.506527648662153,41.59940295039425,Povoa de Agrações,,2011/10/01,2011/10/01,2011/10/01,Sete incêndios activos em Portugal - Correio da Manhã,http://www.cmjornal.xl.pt/detalhe/noticias/ultima-hora/sete-incendios-activos-em-portugal170845167
-7.30721,41.2412,Carrazeda de Ansiaes,,2011/10/01,2011/09/30,2011/10/01,Incêndios: Bombeiros combatem fogo florestam em Carrazeda de Ansiães - SIC Notícias,http://sicnoticias.sapo.pt/Lusa/2011/10/01/incendios-bombeiros-combatem-fogo-florestam-em-carrazeda-de-ansiaes
8.86615,44.4357,Borzoli,,2011/10/01,2011/09/30,2011/10/01,"Incendio Borzoli, fiamme vicino a deposito gas - CronacaLive",http://www.cronacalive.it/incendio-borzoli-fiamme-vicino-a-deposito-gas.html
-5.131258733709506,43.350874433377697,Cangas de Onís,,2011/10/03,2011/10/01,2011/10/03,Tres incendios forestales registrados en Asturias durante el fin ... - Radio Televisión del Principado de Asturias,http://www.rtpa.es/asturias:Tres-incendios-forestales-registrados-en-Asturias-durante-el-fin-de-semana_111317641785.html
-7.59319,41.9887,Cualedro,20,2011/10/01,2011/10/01,2011/10/01,Controlado el <b>incendio</b> en Cualedro y activos otros dos en Castrelo <b>...</b>,http://noticias.lainformacion.com/catastrofes-y-accidentes/accidentes-aereos-y-espaciales/controlado-el-incendio-en-cualedro-y-activos-otros-dos-en-castrelo-do-val-y-laza_FkDCWJr33b4ozanlqQEeI6/
-6.98165467627419,42.003315822676036,Castromil,50,2011/10/04,2011/09/30,2011/10/01,"La provincia de Ourense registra 10 incendios, dos de ellos en A ... - Faro de Vigo",http://www.farodevigo.es/portada-ourense/2011/10/01/provincia-ourense-registra-10-incendios-mezquita/584739.html
-6.98165467627419,42.003315822676036,Castromil,50,2011/10/04,2011/09/30,2011/10/01,Otras mil hectáreas arrasadas por incendios forestales en Galicia en los últimos días,http://asturgalicia.net/2011/10/04/otras-mil-hectareas-arrasadas-por-incendios-forestales-en-galicia-en-los-ultimos-dias/
0.729853169734857,42.891493638183874,Dessus-Argut Dessous,10,2011/10/01,2011/09/28,2011/09/29,10 hectares en fumée - LaDépêche.fr,http://www.ladepeche.fr/article/2011/10/01/1180799-10-hectares-en-fumee.html
-4.498339599373803,39.61352162337657,Hontanar,,2011/09/30,2011/09/29,2011/09/30,Controlado el incendio agrícola declarado en Hontanar - ABC.es,http://www.abc.es/20111001/toledo/abcp-controlado-incendio-agricola-declarado-20111001.html
-8.323687837464387,40.252972089465267,São Mamede,,2011/10/04,2011/10/04,2011/10/04,"Incêndios: Três fogos ativos em Coimbra, Vila Real e Braga - SIC Notícias",http://sicnoticias.sapo.pt/Lusa/2011/10/04/incendios-tres-fogos-ativos-em-coimbra-vila-real-e-braga
16.527422169574553,38.655421127117187,Davoli,5,2011/10/04,2011/10/03,2011/10/03,Violento rogo in località Piani Bella Inevitabile l'intervento ... - Gazzetta del Sud,http://www.gazzettadelsud.it/NotiziaArchivio.aspx?art=137380&Edizione=9&A=20111004
-7.111619529113457,42.180437909559181,Viana do Bolo,20,2011/10/03,2011/10/02,2011/10/03,Activos dos nuevos incendios en Viana do Bolo y A Mezquita - ABC.es,http://www.abc.es/agencias/noticia.asp?noticia=947374
-7.045685518593213,42.010048931186354,A Mezquita,40,2011/10/04,2011/10/03,2011/10/03,Activos dos nuevos incendios en Viana do Bolo y A Mezquita - ABC.es,http://www.abc.es/agencias/noticia.asp?noticia=947374
-7.045685518593213,42.010048931186354,A Mezquita,40,2011/10/04,2011/10/03,2011/10/03,Otras mil hectáreas arrasadas por incendios forestales en Galicia en los últimos días,http://asturgalicia.net/2011/10/04/otras-mil-hectareas-arrasadas-por-incendios-forestales-en-galicia-en-los-ultimos-dias/
-7.171788602706571,42.1783881077587,Vilariño de Conso,30,2011/10/04,2011/10/03,2011/10/03,Activos dos nuevos incendios en Viana do Bolo y A Mezquita - ABC.es,http://www.abc.es/agencias/noticia.asp?noticia=947374
-7.171788602706571,42.1783881077587,Vilariño de Conso,30,2011/10/04,2011/10/03,2011/10/03,Otras mil hectáreas arrasadas por incendios forestales en Galicia en los últimos días,http://asturgalicia.net/2011/10/04/otras-mil-hectareas-arrasadas-por-incendios-forestales-en-galicia-en-los-ultimos-dias/
-7.458167821715789,41.988782379219955,Vences,170,2011/10/06,2011/10/01,2011/10/05,"Tres incendios en Vilar de Barrio, Oímbra y Monterrei (Ourense ... - Qué.es",http://www.que.es/coruna/201110031945-tres-incendios-vilar-barrio-oimbra-epi.html
-7.458167821715789,41.988782379219955,Vences,170,2011/10/06,2011/10/01,2011/10/05,Un incendio forestal que se originó en Portugal afectó a A Mezquita,http://www.laregion.es/noticia/174392/incendio/forestal/origino/portugal/afecto/mezquita/
-7.461818460338316,42.059451882013988,Laza,170,2011/10/03,2011/10/02,2011/10/02,"Tres incendios en Vilar de Barrio, Oímbra y Monterrei (Ourense ... - Qué.es",http://www.que.es/coruna/201110031945-tres-incendios-vilar-barrio-oimbra-epi.html
-7.521544369314269,42.134558751590667,Vilar de Barrio,150,2011/10/04,2011/10/03,2011/10/03,"Tres incendios en Vilar de Barrio, Oímbra y Monterrei (Ourense ... - Qué.es",http://www.que.es/coruna/201110031945-tres-incendios-vilar-barrio-oimbra-epi.html
-7.521544369314269,42.134558751590667,Vilar de Barrio,150,2011/10/04,2011/10/03,2011/10/03,Otras mil hectáreas arrasadas por incendios forestales en Galicia en los últimos días,http://asturgalicia.net/2011/10/04/otras-mil-hectareas-arrasadas-por-incendios-forestales-en-galicia-en-los-ultimos-dias/
-7.472211660336854,41.886192982819637,Oímbra,80,2011/10/03,2011/10/02,2011/10/03,"Tres incendios en Vilar de Barrio, Oímbra y Monterrei (Ourense ... - Qué.es",http://www.que.es/coruna/201110031945-tres-incendios-vilar-barrio-oimbra-epi.html
-7.449336795258298,41.946970641612609,Monterrei,200,2011/10/04,2011/10/02,2011/10/03,"Tres incendios en Vilar de Barrio, Oímbra y Monterrei (Ourense ... - Qué.es",http://www.que.es/coruna/201110031945-tres-incendios-vilar-barrio-oimbra-epi.html
-7.449336795258298,41.946970641612609,Monterrei,200,2011/10/04,2011/10/02,2011/10/03,Otras mil hectáreas arrasadas por incendios forestales en Galicia en los últimos días,http://asturgalicia.net/2011/10/04/otras-mil-hectareas-arrasadas-por-incendios-forestales-en-galicia-en-los-ultimos-dias/
-7.339388776224423,41.701785126499161,Lamas de Ouriço,,2011/10/04,2011/10/03,2011/10/04,Mais de 200 bombeiros combatem três incêndios em florestas e matos - Público.pt,http://ecosfera.publico.clix.pt/noticia.aspx?id=1514987
-0.625490277159041,42.162324739814835,Ortilla y Lupiñén,15,2011/10/03,2011/10/03,2011/10/03,Extinguido incendio forestal que ha afectado a 15 hectáreas en Huesca - ABC.es,http://www.abc.es/agencias/noticia.asp?noticia=947291
-7.32640849793036,42.731421449574086,Samos,20.4,2011/10/04,2011/10/04,2011/10/04,"Controlados los fuegos forestales de Samos, en Lugo, y A Peroxa ... - ABC.es",http://www.abc.es/agencias/noticia.asp?noticia=948605
-7.794944314784019,42.440448310948703,A Peroxa,37,2011/10/04,2011/10/04,2011/10/04,"Controlados los fuegos forestales de Samos, en Lugo, y A Peroxa ... - ABC.es",http://www.abc.es/agencias/noticia.asp?noticia=948605
12.693201882142278,43.957400131713442,"Oasi del Conca, Morciano di Romagna",6,2011/10/05,2011/10/04,2011/10/04,Incendio manda in fumo sei ettari di Oasi del Conca - Il Resto del Carlino,http://www.ilrestodelcarlino.it/rimini/cronaca/2011/10/05/594403-incendio_manda_fumo.shtml
-7.698767151320954,42.887337583718697,Guntín,60,2011/10/04,2011/10/02,2011/10/03,Otras mil hectáreas arrasadas por <b>incendios forestales</b> en Galicia en <b>...</b>,http://asturgalicia.net/2011/10/04/otras-mil-hectareas-arrasadas-por-incendios-forestales-en-galicia-en-los-ultimos-dias/
-9.21442,38.7664,Brandoa,,2011/10/04,2011/10/04,2011/10/04,Incêndios/Amadora: Incêndio na Brandoa em rescaldo - SIC Notícias,http://sicnoticias.sapo.pt/Lusa/2011/10/04/incendiosamadora-incendio-na-brandoa-em-rescaldo
-8.208733152299736,40.006082672906722,Castanheira de Pera,,2011/10/06,2011/10/05,2011/10/06,Incêndios: Meios aéreos vão reforçar combate ao fogo em ... - Diário Digital,http://diariodigital.sapo.pt/news.asp?section_id=13&id_news=534754
-7.541047444458165,41.855243054169001,Bousés,22,2011/10/06,2011/10/02,2011/10/05,Un incendio forestal que se originó en Portugal afectó a A Mezquita - La Región Internacional,http://www.laregion.es/noticia/174392/incendio/forestal/origino/portugal/afecto/mezquita/
-8.170766607846989,41.447130453521375,Fafe,,2011/10/05,2011/10/05,2011/10/05,Incêndio em Fafe mobiliza 30 bombeiros - Jornal de Notícias,http://www.jn.pt/paginainicial/pais/concelho.aspx?Distrito=Braga&Concelho=Fafe&Option=Interior&content_id=2036945
-7.001258737648426,41.83674116992362,Vinhais,,2011/10/05,2011/10/05,2011/10/05,Três grandes incêndios ainda activos - Jornal de Notícias,http://www.jn.pt/PaginaInicial/Sociedade/Interior.aspx?content_id=2036844
-7.163259690018482,40.482508661799841,"Monte Carreto, Guarda",,2011/10/05,2011/10/05,2011/10/05,Três grandes incêndios ainda activos - Jornal de Notícias,http://www.jn.pt/PaginaInicial/Sociedade/Interior.aspx?content_id=2036844
-9.16728,38.8304,Loures,,2011/10/06,2011/10/06,2011/10/06,Incêndios: Fogo de Loures está dominado - Bombeiros - Diário Digital,http://diariodigital.sapo.pt/news.asp?section_id=13&id_news=534774
0.058209804191075,42.905758647041729,"Capet, Bareges",,2011/10/06,2011/10/04,2011/10/06,L'incendie menace la forêt du Capet - LaDépêche.fr,http://www.ladepeche.fr/article/2011/10/06/1185220-l-incendie-menace-la-foret-du-capet.html
-9.19939730665368,38.76342421893996,"Pontinha, Odivelas",,2011/10/05,2011/10/05,2011/10/05,Noite de muitas chamas para os bombeiros - TVI24,http://www.tvi24.iol.pt/sociedade/incendio-incendios-bombeiros-fogo-chamas-tvi24/1286645-4071.html
-7.920802431221673,40.656763138953281,Viseu,,2011/10/05,2011/10/04,2011/10/05,Noite de muitas chamas para os bombeiros - TVI24,http://www.tvi24.iol.pt/sociedade/incendio-incendios-bombeiros-fogo-chamas-tvi24/1286645-4071.html
-6.740075944569508,41.644884692061169,"Vila Boa, Braganca",,2011/10/05,2011/10/04,2011/10/05,Noite de muitas chamas para os bombeiros - TVI24,http://www.tvi24.iol.pt/sociedade/incendio-incendios-bombeiros-fogo-chamas-tvi24/1286645-4071.html
9.34939832145179,42.304900728884256,"Saint-Vincent, Pianello",25,2011/10/06,2011/10/05,2011/10/05,"La saison des incendies se poursuit à Pianello, Pietraserena et Alzi - Corse-Matin",http://www.corsematin.com/article/faits-divers/la-saison-des-incendies-se-poursuit-a-pianello-pietraserena-et-alzi
2.75411235410875,42.758730995160846,Calce,50,2011/10/06,2011/10/05,2011/10/06,La coume de la Gineste ravagée par un incendie - L'indépendant.fr,"http://www.lindependant.fr/2011/10/06/la-coume-de-la-gineste-ravagee-par-un-incendie,69993.php"
-6.631000219731268,42.39977167477533,Llamas de Cabrera,,2011/10/07,2011/10/06,2011/10/06,Controlado un fuego que alcanzó el nivel 1 en Llamas de Cabrera - Diario de León,http://www.diariodeleon.es/noticias/bierzo/controlado-un-fuego-que-alcanzo-nivel-1-en-llamas-de-cabrera_637591.html
25.307120303361344,35.248698620074073,Smari Heraklion,10,2011/10/07,2011/10/06,2011/10/07,"Κρήτη: Μέχρι τα ξημερώματα οι φλόγες ""χόρευαν"" στο Σμάρι - Newsit",http://www.newsit.gr/default.php?pname=Article&art_id=99907&catid=6
